Price,Seqno,Symbol,time
1564.0,194.0,APPL,1473412157
1599.0,195.0,APPL,1473412157
1599.0,195.0,APPL,1473412157
1599.0,195.0,APPL,1473412157
1599.0,195.0,APPL,1473412158
1588.0,196.0,APPL,1473412158
1588.0,196.0,APPL,1473412158
1588.0,196.0,APPL,1473412159
1588.0,196.0,APPL,1473412159
1647.0,197.0,APPL,1473412159
1647.0,197.0,APPL,1473412159
1647.0,197.0,APPL,1473412160
1647.0,197.0,APPL,1473412160
1621.0,198.0,APPL,1473412160
1621.0,198.0,APPL,1473412160
1621.0,198.0,APPL,1473412160
1621.0,198.0,APPL,1473412160
1516.0,199.0,APPL,1473412161
1516.0,199.0,APPL,1473412161
1516.0,199.0,APPL,1473412161
1516.0,199.0,APPL,1473412162
1579.0,200.0,APPL,1473412162
1579.0,200.0,APPL,1473412162
1579.0,200.0,APPL,1473412162
1579.0,200.0,APPL,1473412162
1613.0,201.0,APPL,1473412163
1613.0,201.0,APPL,1473412163
1613.0,201.0,APPL,1473412164
1613.0,201.0,APPL,1473412164
1581.0,202.0,APPL,1473412164
1581.0,202.0,APPL,1473412164
1581.0,202.0,APPL,1473412165
1581.0,202.0,APPL,1473412165
1561.0,203.0,APPL,1473412165
1561.0,203.0,APPL,1473412165
1561.0,203.0,APPL,1473412166
1561.0,203.0,APPL,1473412166
1531.0,204.0,APPL,1473412166
1531.0,204.0,APPL,1473412166
1531.0,204.0,APPL,1473412166
1531.0,204.0,APPL,1473412167
1512.0,205.0,APPL,1473412167
1512.0,205.0,APPL,1473412167
1512.0,205.0,APPL,1473412167
1512.0,205.0,APPL,1473412168
1558.0,206.0,APPL,1473412168
1558.0,206.0,APPL,1473412168
1558.0,206.0,APPL,1473412168
1558.0,206.0,APPL,1473412169
1652.0,207.0,APPL,1473412169
1652.0,207.0,APPL,1473412169
1652.0,207.0,APPL,1473412169
1652.0,207.0,APPL,1473412170
1577.0,208.0,APPL,1473412170
1577.0,208.0,APPL,1473412170
1577.0,208.0,APPL,1473412171
1577.0,208.0,APPL,1473412171
1640.0,209.0,APPL,1473412171
1640.0,209.0,APPL,1473412171
1640.0,209.0,APPL,1473412171
1640.0,209.0,APPL,1473412172
1533.0,210.0,APPL,1473412172
1533.0,210.0,APPL,1473412172
1533.0,210.0,APPL,1473412173
1533.0,210.0,APPL,1473412173
1531.0,211.0,APPL,1473412173
1531.0,211.0,APPL,1473412173
1531.0,211.0,APPL,1473412174
1531.0,211.0,APPL,1473412174
1627.0,212.0,APPL,1473412174
1627.0,212.0,APPL,1473412174
1627.0,212.0,APPL,1473412174
1627.0,212.0,APPL,1473412175
1658.0,213.0,APPL,1473412175
1658.0,213.0,APPL,1473412175
1658.0,213.0,APPL,1473412176
1569.0,214.0,APPL,1473412176
1569.0,214.0,APPL,1473412176
1569.0,214.0,APPL,1473412176
1569.0,214.0,APPL,1473412177
1640.0,215.0,APPL,1473412177
1640.0,215.0,APPL,1473412177
1640.0,215.0,APPL,1473412177
1640.0,215.0,APPL,1473412177
1585.0,216.0,APPL,1473412178
1585.0,216.0,APPL,1473412178
1585.0,216.0,APPL,1473412178
1585.0,216.0,APPL,1473412179
1516.0,217.0,APPL,1473412179
1516.0,217.0,APPL,1473412179
1516.0,217.0,APPL,1473412180
1516.0,217.0,APPL,1473412180
1677.0,218.0,APPL,1473412180
1677.0,218.0,APPL,1473412180
1677.0,218.0,APPL,1473412180
1677.0,218.0,APPL,1473412181
1579.0,219.0,APPL,1473412181
1579.0,219.0,APPL,1473412181
1579.0,219.0,APPL,1473412181
1579.0,219.0,APPL,1473412181
1664.0,220.0,APPL,1473412182
1664.0,220.0,APPL,1473412182
1664.0,220.0,APPL,1473412182
1664.0,220.0,APPL,1473412183
1673.0,221.0,APPL,1473412183
1673.0,221.0,APPL,1473412183
1673.0,221.0,APPL,1473412183
1673.0,221.0,APPL,1473412183
1500.0,222.0,APPL,1473412184
1500.0,222.0,APPL,1473412184
1500.0,222.0,APPL,1473412184
1500.0,222.0,APPL,1473412185
1553.0,223.0,APPL,1473412185
1553.0,223.0,APPL,1473412186
1553.0,223.0,APPL,1473412186
1553.0,223.0,APPL,1473412186
1543.0,224.0,APPL,1473412186
1543.0,224.0,APPL,1473412186
1543.0,224.0,APPL,1473412186
1543.0,224.0,APPL,1473412187
1616.0,225.0,APPL,1473412187
1616.0,225.0,APPL,1473412187
1616.0,225.0,APPL,1473412187
1616.0,225.0,APPL,1473412187
1596.0,226.0,APPL,1473412188
1596.0,226.0,APPL,1473412188
1596.0,226.0,APPL,1473412189
1596.0,226.0,APPL,1473412189
1687.0,227.0,APPL,1473412190
1687.0,227.0,APPL,1473412190
1687.0,227.0,APPL,1473412190
1687.0,227.0,APPL,1473412190
1637.0,228.0,APPL,1473412190
1637.0,228.0,APPL,1473412190
1637.0,228.0,APPL,1473412190
1637.0,228.0,APPL,1473412191
1679.0,229.0,APPL,1473412191
1679.0,229.0,APPL,1473412191
1679.0,229.0,APPL,1473412191
1679.0,229.0,APPL,1473412192
1643.0,230.0,APPL,1473412192
1643.0,230.0,APPL,1473412192
1643.0,230.0,APPL,1473412192
1643.0,230.0,APPL,1473412192
1619.0,231.0,APPL,1473412193
1619.0,231.0,APPL,1473412193
1619.0,231.0,APPL,1473412193
1619.0,231.0,APPL,1473412194
1663.0,232.0,APPL,1473412194
1663.0,232.0,APPL,1473412194
1663.0,232.0,APPL,1473412194
1663.0,232.0,APPL,1473412194
1687.0,233.0,APPL,1473412195
1687.0,233.0,APPL,1473412195
1687.0,233.0,APPL,1473412196
1687.0,233.0,APPL,1473412196
1642.0,234.0,APPL,1473412196
1642.0,234.0,APPL,1473412196
1642.0,234.0,APPL,1473412196
1642.0,234.0,APPL,1473412197
1544.0,235.0,APPL,1473412197
1544.0,235.0,APPL,1473412197
1544.0,235.0,APPL,1473412197
1544.0,235.0,APPL,1473412198
1569.0,236.0,APPL,1473412198
1569.0,236.0,APPL,1473412199
1569.0,236.0,APPL,1473412199
1569.0,236.0,APPL,1473412199
1673.0,237.0,APPL,1473412199
1673.0,237.0,APPL,1473412199
1673.0,237.0,APPL,1473412200
1673.0,237.0,APPL,1473412200
1678.0,238.0,APPL,1473412200
1678.0,238.0,APPL,1473412200
1678.0,238.0,APPL,1473412200
1678.0,238.0,APPL,1473412200
1659.0,239.0,APPL,1473412201
1659.0,239.0,APPL,1473412201
1659.0,239.0,APPL,1473412201
1659.0,239.0,APPL,1473412202
1668.0,240.0,APPL,1473412202
1668.0,240.0,APPL,1473412202
1668.0,240.0,APPL,1473412202
1668.0,240.0,APPL,1473412202
1584.0,241.0,APPL,1473412203
1584.0,241.0,APPL,1473412203
1584.0,241.0,APPL,1473412203
1584.0,241.0,APPL,1473412204
1665.0,242.0,APPL,1473412204
1665.0,242.0,APPL,1473412204
1665.0,242.0,APPL,1473412205
1665.0,242.0,APPL,1473412205
1504.0,243.0,APPL,1473412205
1504.0,243.0,APPL,1473412205
1504.0,243.0,APPL,1473412206
1586.0,244.0,APPL,1473412206
1586.0,244.0,APPL,1473412206
1586.0,244.0,APPL,1473412207
1586.0,244.0,APPL,1473412207
1695.0,245.0,APPL,1473412207
1695.0,245.0,APPL,1473412208
1695.0,245.0,APPL,1473412208
1695.0,245.0,APPL,1473412208
1542.0,246.0,APPL,1473412208
1542.0,246.0,APPL,1473412208
1542.0,246.0,APPL,1473412208
1542.0,246.0,APPL,1473412208
1690.0,247.0,APPL,1473412209
1690.0,247.0,APPL,1473412210
1690.0,247.0,APPL,1473412210
1690.0,247.0,APPL,1473412210
1567.0,248.0,APPL,1473412210
1567.0,248.0,APPL,1473412210
1567.0,248.0,APPL,1473412210
1567.0,248.0,APPL,1473412211
1674.0,249.0,APPL,1473412211
1674.0,249.0,APPL,1473412212
1674.0,249.0,APPL,1473412212
1674.0,249.0,APPL,1473412212
1650.0,250.0,APPL,1473412212
1650.0,250.0,APPL,1473412212
1650.0,250.0,APPL,1473412212
1650.0,250.0,APPL,1473412213
1577.0,251.0,APPL,1473412213
1577.0,251.0,APPL,1473412213
1577.0,251.0,APPL,1473412213
1577.0,251.0,APPL,1473412213
1649.0,252.0,APPL,1473412214
1649.0,252.0,APPL,1473412214
1649.0,252.0,APPL,1473412215
1649.0,252.0,APPL,1473412215
1556.0,253.0,APPL,1473412215
1556.0,253.0,APPL,1473412215
1556.0,253.0,APPL,1473412215
1556.0,253.0,APPL,1473412216
1542.0,254.0,APPL,1473412216
1542.0,254.0,APPL,1473412216
1542.0,254.0,APPL,1473412216
1542.0,254.0,APPL,1473412216
1504.0,255.0,APPL,1473412217
1504.0,255.0,APPL,1473412217
1504.0,255.0,APPL,1473412217
1504.0,255.0,APPL,1473412218
1673.0,256.0,APPL,1473412218
1673.0,256.0,APPL,1473412218
1673.0,256.0,APPL,1473412218
1673.0,256.0,APPL,1473412218
1584.0,257.0,APPL,1473412219
1584.0,257.0,APPL,1473412219
1584.0,257.0,APPL,1473412219
1584.0,257.0,APPL,1473412219
1523.0,258.0,APPL,1473412220
1523.0,258.0,APPL,1473412220
1523.0,258.0,APPL,1473412221
1523.0,258.0,APPL,1473412221
1686.0,259.0,APPL,1473412221
1686.0,259.0,APPL,1473412221
1686.0,259.0,APPL,1473412221
1686.0,259.0,APPL,1473412222
1655.0,260.0,APPL,1473412222
1655.0,260.0,APPL,1473412222
1655.0,260.0,APPL,1473412222
1655.0,260.0,APPL,1473412222
1585.0,261.0,APPL,1473412223
1585.0,261.0,APPL,1473412223
1585.0,261.0,APPL,1473412224
1585.0,261.0,APPL,1473412224
1677.0,262.0,APPL,1473412224
1677.0,262.0,APPL,1473412224
1677.0,262.0,APPL,1473412225
1677.0,262.0,APPL,1473412225
1590.0,263.0,APPL,1473412225
1590.0,263.0,APPL,1473412225
1590.0,263.0,APPL,1473412226
1590.0,263.0,APPL,1473412226
1542.0,264.0,APPL,1473412226
1542.0,264.0,APPL,1473412226
1542.0,264.0,APPL,1473412226
1542.0,264.0,APPL,1473412227
1602.0,265.0,APPL,1473412227
1602.0,265.0,APPL,1473412227
1602.0,265.0,APPL,1473412227
1602.0,265.0,APPL,1473412228
1602.0,266.0,APPL,1473412228
1602.0,266.0,APPL,1473412229
1602.0,266.0,APPL,1473412229
1602.0,266.0,APPL,1473412229
1507.0,267.0,APPL,1473412229
1507.0,267.0,APPL,1473412229
1507.0,267.0,APPL,1473412229
1507.0,267.0,APPL,1473412229
1585.0,268.0,APPL,1473412230
1585.0,268.0,APPL,1473412230
1585.0,268.0,APPL,1473412230
1585.0,268.0,APPL,1473412230
1577.0,269.0,APPL,1473412231
1577.0,269.0,APPL,1473412231
1577.0,269.0,APPL,1473412231
1577.0,269.0,APPL,1473412231
1633.0,270.0,APPL,1473412232
1633.0,270.0,APPL,1473412232
1633.0,270.0,APPL,1473412233
1633.0,270.0,APPL,1473412233
1610.0,271.0,APPL,1473412233
1610.0,271.0,APPL,1473412233
1610.0,271.0,APPL,1473412233
1610.0,271.0,APPL,1473412233
1684.0,272.0,APPL,1473412234
1684.0,272.0,APPL,1473412234
1684.0,272.0,APPL,1473412234
1684.0,272.0,APPL,1473412235
1693.0,273.0,APPL,1473412235
1693.0,273.0,APPL,1473412235
1693.0,273.0,APPL,1473412236
1693.0,273.0,APPL,1473412236
1575.0,274.0,APPL,1473412236
1575.0,274.0,APPL,1473412236
1575.0,274.0,APPL,1473412237
1575.0,274.0,APPL,1473412237
1511.0,275.0,APPL,1473412237
1511.0,275.0,APPL,1473412237
1511.0,275.0,APPL,1473412237
1511.0,275.0,APPL,1473412237
1596.0,276.0,APPL,1473412238
1596.0,276.0,APPL,1473412238
1596.0,276.0,APPL,1473412238
1596.0,276.0,APPL,1473412239
1629.0,277.0,APPL,1473412239
1629.0,277.0,APPL,1473412239
1629.0,277.0,APPL,1473412239
1629.0,277.0,APPL,1473412239
1543.0,278.0,APPL,1473412240
1543.0,278.0,APPL,1473412241
1543.0,278.0,APPL,1473412241
1543.0,278.0,APPL,1473412241
1626.0,279.0,APPL,1473412241
1626.0,279.0,APPL,1473412241
1626.0,279.0,APPL,1473412241
1626.0,279.0,APPL,1473412241
1504.0,280.0,APPL,1473412242
1504.0,280.0,APPL,1473412242
1504.0,280.0,APPL,1473412242
1504.0,280.0,APPL,1473412243
1660.0,281.0,APPL,1473412243
1660.0,281.0,APPL,1473412244
1660.0,281.0,APPL,1473412244
1660.0,281.0,APPL,1473412244
1633.0,282.0,APPL,1473412244
1633.0,282.0,APPL,1473412244
1633.0,282.0,APPL,1473412244
1633.0,282.0,APPL,1473412245
1596.0,283.0,APPL,1473412245
1596.0,283.0,APPL,1473412246
1596.0,283.0,APPL,1473412246
1565.0,284.0,APPL,1473412246
1565.0,284.0,APPL,1473412246
1565.0,284.0,APPL,1473412246
1565.0,284.0,APPL,1473412247
1538.0,285.0,APPL,1473412247
1538.0,285.0,APPL,1473412247
1538.0,285.0,APPL,1473412247
1538.0,285.0,APPL,1473412248
1563.0,286.0,APPL,1473412248
1563.0,286.0,APPL,1473412248
1563.0,286.0,APPL,1473412248
1563.0,286.0,APPL,1473412248
1591.0,287.0,APPL,1473412249
1591.0,287.0,APPL,1473412249
1591.0,287.0,APPL,1473412249
1591.0,287.0,APPL,1473412249
1639.0,288.0,APPL,1473412250
1639.0,288.0,APPL,1473412250
1639.0,288.0,APPL,1473412250
1639.0,288.0,APPL,1473412251
1697.0,289.0,APPL,1473412251
1697.0,289.0,APPL,1473412251
1697.0,289.0,APPL,1473412251
1697.0,289.0,APPL,1473412252
1590.0,290.0,APPL,1473412252
1590.0,290.0,APPL,1473412252
1590.0,290.0,APPL,1473412252
1590.0,290.0,APPL,1473412253
1638.0,291.0,APPL,1473412253
1638.0,291.0,APPL,1473412253
1638.0,291.0,APPL,1473412253
1638.0,291.0,APPL,1473412253
1508.0,292.0,APPL,1473412254
1508.0,292.0,APPL,1473412255
1508.0,292.0,APPL,1473412255
1508.0,292.0,APPL,1473412255
1627.0,293.0,APPL,1473412255
1627.0,293.0,APPL,1473412255
1627.0,293.0,APPL,1473412256
1627.0,293.0,APPL,1473412256
1681.0,294.0,APPL,1473412256
1681.0,294.0,APPL,1473412256
1681.0,294.0,APPL,1473412257
1681.0,294.0,APPL,1473412257
1622.0,295.0,APPL,1473412257
1622.0,295.0,APPL,1473412257
1622.0,295.0,APPL,1473412257
1622.0,295.0,APPL,1473412258
1596.0,296.0,APPL,1473412258
1596.0,296.0,APPL,1473412258
1596.0,296.0,APPL,1473412258
1596.0,296.0,APPL,1473412259
1694.0,297.0,APPL,1473412260
1694.0,297.0,APPL,1473412260
1694.0,297.0,APPL,1473412260
1694.0,297.0,APPL,1473412260
1524.0,298.0,APPL,1473412260
1524.0,298.0,APPL,1473412260
1524.0,298.0,APPL,1473412260
1524.0,298.0,APPL,1473412261
1558.0,299.0,APPL,1473412261
1558.0,299.0,APPL,1473412261
1558.0,299.0,APPL,1473412261
1558.0,299.0,APPL,1473412261
1531.0,300.0,APPL,1473412262
1531.0,300.0,APPL,1473412262
1531.0,300.0,APPL,1473412262
1531.0,300.0,APPL,1473412263
1548.0,301.0,APPL,1473412263
1548.0,301.0,APPL,1473412263
1548.0,301.0,APPL,1473412264
1548.0,301.0,APPL,1473412264
1556.0,302.0,APPL,1473412264
1556.0,302.0,APPL,1473412264
1556.0,302.0,APPL,1473412264
1556.0,302.0,APPL,1473412265
1622.0,303.0,APPL,1473412265
1622.0,303.0,APPL,1473412265
1622.0,303.0,APPL,1473412265
1622.0,303.0,APPL,1473412266
1624.0,304.0,APPL,1473412266
1624.0,304.0,APPL,1473412266
1624.0,304.0,APPL,1473412266
1624.0,304.0,APPL,1473412267
1500.0,305.0,APPL,1473412267
1500.0,305.0,APPL,1473412268
1500.0,305.0,APPL,1473412268
1500.0,305.0,APPL,1473412268
1545.0,306.0,APPL,1473412268
1545.0,306.0,APPL,1473412268
1545.0,306.0,APPL,1473412268
1545.0,306.0,APPL,1473412268
1531.0,307.0,APPL,1473412269
1531.0,307.0,APPL,1473412269
1531.0,307.0,APPL,1473412269
1531.0,307.0,APPL,1473412270
1528.0,308.0,APPL,1473412270
1528.0,308.0,APPL,1473412270
1528.0,308.0,APPL,1473412271
1528.0,308.0,APPL,1473412271
1631.0,309.0,APPL,1473412271
1631.0,309.0,APPL,1473412271
1631.0,309.0,APPL,1473412272
1631.0,309.0,APPL,1473412272
1617.0,310.0,APPL,1473412272
1617.0,310.0,APPL,1473412272
1617.0,310.0,APPL,1473412273
1617.0,310.0,APPL,1473412273
1583.0,311.0,APPL,1473412273
1583.0,311.0,APPL,1473412273
1583.0,311.0,APPL,1473412273
1583.0,311.0,APPL,1473412273
1686.0,312.0,APPL,1473412274
1686.0,312.0,APPL,1473412274
1686.0,312.0,APPL,1473412275
1686.0,312.0,APPL,1473412275
1515.0,313.0,APPL,1473412275
1515.0,313.0,APPL,1473412275
1515.0,313.0,APPL,1473412275
1642.0,314.0,APPL,1473412276
1642.0,314.0,APPL,1473412276
1642.0,314.0,APPL,1473412276
1642.0,314.0,APPL,1473412276
1564.0,315.0,APPL,1473412277
1564.0,315.0,APPL,1473412277
1564.0,315.0,APPL,1473412277
1564.0,315.0,APPL,1473412277
1633.0,316.0,APPL,1473412278
1633.0,316.0,APPL,1473412278
1633.0,316.0,APPL,1473412278
1633.0,316.0,APPL,1473412279
1548.0,317.0,APPL,1473412279
1548.0,317.0,APPL,1473412279
1548.0,317.0,APPL,1473412280
1548.0,317.0,APPL,1473412280
1578.0,318.0,APPL,1473412280
1578.0,318.0,APPL,1473412280
1578.0,318.0,APPL,1473412280
1578.0,318.0,APPL,1473412280
1608.0,319.0,APPL,1473412281
1608.0,319.0,APPL,1473412281
1608.0,319.0,APPL,1473412282
1608.0,319.0,APPL,1473412282
1563.0,320.0,APPL,1473412282
1563.0,320.0,APPL,1473412282
1563.0,320.0,APPL,1473412282
1563.0,320.0,APPL,1473412283
1575.0,321.0,APPL,1473412283
1575.0,321.0,APPL,1473412283
1575.0,321.0,APPL,1473412283
1575.0,321.0,APPL,1473412284
1593.0,322.0,APPL,1473412284
1593.0,322.0,APPL,1473412284
1593.0,322.0,APPL,1473412284
1593.0,322.0,APPL,1473412285
1660.0,323.0,APPL,1473412285
1660.0,323.0,APPL,1473412285
1660.0,323.0,APPL,1473412285
1660.0,323.0,APPL,1473412286
1648.0,324.0,APPL,1473412286
1648.0,324.0,APPL,1473412287
1648.0,324.0,APPL,1473412287
1648.0,324.0,APPL,1473412287
1679.0,325.0,APPL,1473412287
1679.0,325.0,APPL,1473412287
1679.0,325.0,APPL,1473412288
1679.0,325.0,APPL,1473412288
1503.0,326.0,APPL,1473412288
1503.0,326.0,APPL,1473412288
1503.0,326.0,APPL,1473412288
1503.0,326.0,APPL,1473412289
1547.0,327.0,APPL,1473412289
1547.0,327.0,APPL,1473412289
1547.0,327.0,APPL,1473412289
1547.0,327.0,APPL,1473412290
1674.0,328.0,APPL,1473412290
1674.0,328.0,APPL,1473412290
1674.0,328.0,APPL,1473412290
1674.0,328.0,APPL,1473412291
1592.0,329.0,APPL,1473412291
1592.0,329.0,APPL,1473412291
1592.0,329.0,APPL,1473412291
1592.0,329.0,APPL,1473412291
1519.0,330.0,APPL,1473412292
1519.0,330.0,APPL,1473412292
1519.0,330.0,APPL,1473412292
1519.0,330.0,APPL,1473412292
1624.0,331.0,APPL,1473412293
1624.0,331.0,APPL,1473412293
1624.0,331.0,APPL,1473412293
1624.0,331.0,APPL,1473412294
1510.0,332.0,APPL,1473412294
1510.0,332.0,APPL,1473412294
1510.0,332.0,APPL,1473412294
1510.0,332.0,APPL,1473412294
1650.0,333.0,APPL,1473412295
1650.0,333.0,APPL,1473412295
1650.0,333.0,APPL,1473412295
1650.0,333.0,APPL,1473412296
1583.0,334.0,APPL,1473412296
1583.0,334.0,APPL,1473412296
1583.0,334.0,APPL,1473412296
1583.0,334.0,APPL,1473412296
1529.0,335.0,APPL,1473412297
1529.0,335.0,APPL,1473412297
1529.0,335.0,APPL,1473412297
1529.0,335.0,APPL,1473412297
1598.0,336.0,APPL,1473412298
1598.0,336.0,APPL,1473412298
1598.0,336.0,APPL,1473412298
1598.0,336.0,APPL,1473412298
1594.0,337.0,APPL,1473412299
1594.0,337.0,APPL,1473412299
1594.0,337.0,APPL,1473412299
1594.0,337.0,APPL,1473412300
1697.0,338.0,APPL,1473412300
1697.0,338.0,APPL,1473412300
1697.0,338.0,APPL,1473412300
1697.0,338.0,APPL,1473412300
1520.0,339.0,APPL,1473412301
1520.0,339.0,APPL,1473412301
1520.0,339.0,APPL,1473412301
1520.0,339.0,APPL,1473412302
1516.0,340.0,APPL,1473412302
1516.0,340.0,APPL,1473412302
1516.0,340.0,APPL,1473412303
1516.0,340.0,APPL,1473412303
1607.0,341.0,APPL,1473412303
1607.0,341.0,APPL,1473412303
1607.0,341.0,APPL,1473412303
1607.0,341.0,APPL,1473412304
1657.0,342.0,APPL,1473412304
1657.0,342.0,APPL,1473412304
1657.0,342.0,APPL,1473412304
1657.0,342.0,APPL,1473412305
1502.0,343.0,APPL,1473412305
1502.0,343.0,APPL,1473412305
1502.0,343.0,APPL,1473412305
1502.0,343.0,APPL,1473412305
1534.0,344.0,APPL,1473412306
1534.0,344.0,APPL,1473412306
1534.0,344.0,APPL,1473412306
1534.0,344.0,APPL,1473412307
1525.0,345.0,APPL,1473412307
1525.0,345.0,APPL,1473412307
1525.0,345.0,APPL,1473412307
1525.0,345.0,APPL,1473412308
1658.0,346.0,APPL,1473412308
1658.0,346.0,APPL,1473412308
1658.0,346.0,APPL,1473412308
1658.0,346.0,APPL,1473412309
1543.0,347.0,APPL,1473412309
1543.0,347.0,APPL,1473412309
1543.0,347.0,APPL,1473412309
1543.0,347.0,APPL,1473412309
1567.0,348.0,APPL,1473412310
1567.0,348.0,APPL,1473412311
1567.0,348.0,APPL,1473412311
1567.0,348.0,APPL,1473412311
1539.0,349.0,APPL,1473412311
1539.0,349.0,APPL,1473412311
1539.0,349.0,APPL,1473412311
1539.0,349.0,APPL,1473412311
1543.0,350.0,APPL,1473412312
1543.0,350.0,APPL,1473412312
1543.0,350.0,APPL,1473412313
1543.0,350.0,APPL,1473412313
1500.0,351.0,APPL,1473412313
1500.0,351.0,APPL,1473412314
1500.0,351.0,APPL,1473412314
1500.0,351.0,APPL,1473412314
1566.0,352.0,APPL,1473412314
1566.0,352.0,APPL,1473412314
1566.0,352.0,APPL,1473412315
1566.0,352.0,APPL,1473412315
1657.0,353.0,APPL,1473412315
1657.0,353.0,APPL,1473412315
1657.0,353.0,APPL,1473412315
1657.0,353.0,APPL,1473412316
1570.0,354.0,APPL,1473412316
1570.0,354.0,APPL,1473412316
1570.0,354.0,APPL,1473412317
1570.0,354.0,APPL,1473412317
1631.0,355.0,APPL,1473412317
1631.0,355.0,APPL,1473412317
1631.0,355.0,APPL,1473412318
1631.0,355.0,APPL,1473412318
1615.0,356.0,APPL,1473412318
1615.0,356.0,APPL,1473412319
1615.0,356.0,APPL,1473412319
1615.0,356.0,APPL,1473412319
1643.0,357.0,APPL,1473412319
1643.0,357.0,APPL,1473412319
1643.0,357.0,APPL,1473412319
1643.0,357.0,APPL,1473412319
1662.0,358.0,APPL,1473412320
1662.0,358.0,APPL,1473412320
1662.0,358.0,APPL,1473412320
1662.0,358.0,APPL,1473412321
1530.0,359.0,APPL,1473412321
1530.0,359.0,APPL,1473412321
1530.0,359.0,APPL,1473412321
1530.0,359.0,APPL,1473412322
1580.0,360.0,APPL,1473412322
1580.0,360.0,APPL,1473412322
1580.0,360.0,APPL,1473412322
1580.0,360.0,APPL,1473412323
1557.0,361.0,APPL,1473412323
1557.0,361.0,APPL,1473412323
1557.0,361.0,APPL,1473412323
1557.0,361.0,APPL,1473412324
1519.0,362.0,APPL,1473412324
1519.0,362.0,APPL,1473412324
1519.0,362.0,APPL,1473412325
1519.0,362.0,APPL,1473412325
1672.0,363.0,APPL,1473412325
1672.0,363.0,APPL,1473412325
1672.0,363.0,APPL,1473412326
1672.0,363.0,APPL,1473412326
1513.0,364.0,APPL,1473412326
1513.0,364.0,APPL,1473412326
1513.0,364.0,APPL,1473412326
1513.0,364.0,APPL,1473412327
1661.0,365.0,APPL,1473412327
1661.0,365.0,APPL,1473412327
1661.0,365.0,APPL,1473412327
1661.0,365.0,APPL,1473412327
1658.0,366.0,APPL,1473412328
1658.0,366.0,APPL,1473412328
1658.0,366.0,APPL,1473412328
1658.0,366.0,APPL,1473412328
1608.0,367.0,APPL,1473412329
1608.0,367.0,APPL,1473412330
1608.0,367.0,APPL,1473412330
1608.0,367.0,APPL,1473412330
1595.0,368.0,APPL,1473412330
1595.0,368.0,APPL,1473412330
1595.0,368.0,APPL,1473412331
1595.0,368.0,APPL,1473412331
1560.0,369.0,APPL,1473412331
1560.0,369.0,APPL,1473412331
1560.0,369.0,APPL,1473412331
1560.0,369.0,APPL,1473412331
1647.0,370.0,APPL,1473412332
1647.0,370.0,APPL,1473412332
1647.0,370.0,APPL,1473412332
1647.0,370.0,APPL,1473412333
1616.0,371.0,APPL,1473412333
1616.0,371.0,APPL,1473412333
1616.0,371.0,APPL,1473412334
1616.0,371.0,APPL,1473412334
1615.0,372.0,APPL,1473412334
1615.0,372.0,APPL,1473412334
1615.0,372.0,APPL,1473412335
1615.0,372.0,APPL,1473412335
1609.0,373.0,APPL,1473412335
1609.0,373.0,APPL,1473412335
1609.0,373.0,APPL,1473412335
1609.0,373.0,APPL,1473412336
1642.0,374.0,APPL,1473412336
1642.0,374.0,APPL,1473412336
1642.0,374.0,APPL,1473412336
1642.0,374.0,APPL,1473412337
1592.0,375.0,APPL,1473412337
1592.0,375.0,APPL,1473412337
1592.0,375.0,APPL,1473412337
1592.0,375.0,APPL,1473412338
1643.0,376.0,APPL,1473412338
1643.0,376.0,APPL,1473412338
1643.0,376.0,APPL,1473412338
1643.0,376.0,APPL,1473412339
1698.0,377.0,APPL,1473412339
1698.0,377.0,APPL,1473412339
1698.0,377.0,APPL,1473412339
1698.0,377.0,APPL,1473412340
1555.0,378.0,APPL,1473412340
1555.0,378.0,APPL,1473412340
1555.0,378.0,APPL,1473412340
1555.0,378.0,APPL,1473412341
1623.0,379.0,APPL,1473412341
1623.0,379.0,APPL,1473412341
1623.0,379.0,APPL,1473412341
1623.0,379.0,APPL,1473412341
1612.0,380.0,APPL,1473412342
1612.0,380.0,APPL,1473412342
1612.0,380.0,APPL,1473412342
1612.0,380.0,APPL,1473412342
1516.0,381.0,APPL,1473412343
1516.0,381.0,APPL,1473412343
1516.0,381.0,APPL,1473412343
1516.0,381.0,APPL,1473412344
1691.0,382.0,APPL,1473412344
1691.0,382.0,APPL,1473412344
1691.0,382.0,APPL,1473412345
1691.0,382.0,APPL,1473412345
1646.0,383.0,APPL,1473412345
1646.0,383.0,APPL,1473412345
1646.0,383.0,APPL,1473412345
1646.0,383.0,APPL,1473412346
1590.0,384.0,APPL,1473412346
1590.0,384.0,APPL,1473412346
1590.0,384.0,APPL,1473412346
1590.0,384.0,APPL,1473412347
1545.0,385.0,APPL,1473412347
1545.0,385.0,APPL,1473412348
1545.0,385.0,APPL,1473412348
1545.0,385.0,APPL,1473412348
1645.0,386.0,APPL,1473412348
1645.0,386.0,APPL,1473412348
1645.0,386.0,APPL,1473412349
1645.0,386.0,APPL,1473412349
1591.0,387.0,APPL,1473412349
1591.0,387.0,APPL,1473412349
1591.0,387.0,APPL,1473412349
1591.0,387.0,APPL,1473412349
1641.0,388.0,APPL,1473412350
1641.0,388.0,APPL,1473412350
1641.0,388.0,APPL,1473412351
1641.0,388.0,APPL,1473412351
1673.0,389.0,APPL,1473412351
1673.0,389.0,APPL,1473412351
1673.0,389.0,APPL,1473412352
